Speed_kmh,Acceleration_ms2,Distance_Driven_km,Vehicle_Year,Past_Claims,Previous_Policy_Lapses,Current_Premium,Deductibles,Dynamic_Premium,Safety_Features_Advanced,Safety_Features_Basic,Safety_Features_Standard,Policy_Type_Comprehensive,Policy_Type_Pay-As-You-Drive,Policy_Type_Third-Party,Braking_Pattern_Harsh,Braking_Pattern_Moderate,Braking_Pattern_Smooth,Location_History_Highway,Location_History_Rural,Location_History_Suburban,Location_History_Urban,Vehicle_Make_BMW,Vehicle_Make_Chevrolet,Vehicle_Make_Ford,Vehicle_Make_Honda,Vehicle_Make_Mercedes,Vehicle_Make_Tesla,Vehicle_Make_Toyota,Vehicle_Model_Convertible,Vehicle_Model_Coupe,Vehicle_Model_Hatchback,Vehicle_Model_SUV,Vehicle_Model_Sedan,Vehicle_Model_Truck,Accident_History_Major,Accident_History_Minor,Accident_History_None,Road_Conditions_Good,Road_Conditions_Moderate,Road_Conditions_Poor,Weather_Data_Clear,Weather_Data_Fog,Weather_Data_Rain,Weather_Data_Snow,Traffic_Congestion_High,Traffic_Congestion_Low,Traffic_Congestion_Moderate
73,2.14,17304,2004,1,0,43122,870,96720,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True
62,1.87,20610,2020,0,1,43479,3751,95015,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
92,1.41,16475,2022,2,1,26124,3116,65831,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
77,2.37,1019,2007,4,2,22512,1992,68277,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True
111,1.19,7610,2006,3,2,5937,4864,17348,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False
73,3.66,5312,2010,3,1,10866,4153,32845,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True
65,1.62,8272,2005,4,2,39146,1269,107557,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True
63,2.52,8694,2020,3,1,13297,1698,35308,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True
64,3.5,18026,2006,0,0,42502,1848,102409,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
81,1.13,18489,2001,3,0,21460,4629,48445,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
56,2.29,1256,2021,3,0,49159,4096,114970,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False
49,0.6,7378,2000,4,0,6823,1317,13360,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True
76,2.89,29454,2005,1,1,23242,1679,61708,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
106,2.78,14927,2009,2,1,49011,3974,145927,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True
74,2.97,27487,2008,3,2,36157,4586,110579,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False
69,1.07,3480,2008,3,0,17899,4030,38332,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False
108,3.3,9304,2021,0,0,46051,2488,125448,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
69,3.13,9778,2014,2,2,27517,2011,81370,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
60,1.32,19818,2020,4,0,16511,1437,36824,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
72,1.99,23601,2013,1,0,16850,2793,37028,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False
83,3.46,15345,2006,0,1,45703,808,126018,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False
69,3.29,7329,2002,3,0,24656,3541,66515,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True
84,1.58,11868,2009,2,0,31310,3493,71880,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False
36,1.54,21615,2012,3,0,45577,3509,90413,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False
30,3.71,20233,2004,3,0,49070,1603,121592,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False
60,1.22,10830,2009,3,0,14100,2840,29684,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False
72,0.69,8606,2013,1,0,42055,3261,78731,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False
92,0.52,25666,2007,1,0,21476,2396,42886,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
44,0.67,8266,2009,0,0,15534,2791,23825,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
58,3.86,4646,2023,0,2,6034,2586,17179,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True
45,3.88,18275,2008,4,0,18197,2520,49967,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False
59,3.64,15960,2017,3,0,24759,1600,66893,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True
119,0.92,14741,2023,3,2,10401,4975,30379,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True
78,0.67,22178,2012,1,1,45832,566,97065,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True
34,3.52,17206,2019,4,1,42950,3262,118706,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
59,1.79,5549,2002,3,0,14117,1136,31625,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True
110,2.94,22549,2007,3,2,45094,1433,151147,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
67,3.73,25483,2009,4,2,31136,4714,102468,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True
51,1.21,16799,2012,1,2,22689,4031,50516,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True
31,2.4,9692,2015,1,2,39941,4549,94215,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
109,1.95,7623,2006,0,1,32195,1844,83601,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False
