Speed_kmh,Acceleration_ms2,Braking_Pattern,Distance_Driven_km,Location_History,Vehicle_Make,Vehicle_Model,Vehicle_Year,Safety_Features,Past_Claims,Previous_Policy_Lapses,Accident_History,Road_Conditions,Weather_Data,Traffic_Congestion,Current_Premium,Policy_Type,Deductibles,Dynamic_Premium
80,3.59,Smooth,23303,Rural,Tesla,Convertible,2004,Basic,1,1,Minor,Good,Clear,Moderate,10092,Comprehensive,1983,28901
87,0.98,Harsh,26610,Highway,Tesla,Sedan,2014,Standard,2,0,Minor,Moderate,Clear,Low,10088,Comprehensive,1866,21886
73,2.97,Moderate,21103,Highway,Honda,Coupe,2005,Basic,2,0,None,Poor,Clear,Low,44922,Pay-As-You-Drive,528,114624
101,2.29,Smooth,21080,Highway,Toyota,Convertible,2023,Standard,3,2,None,Good,Snow,Low,12685,Third-Party,3633,39498
98,2.11,Smooth,16321,Suburban,Mercedes,Hatchback,2012,Basic,1,2,None,Good,Snow,Low,15137,Comprehensive,3226,43067
111,3.01,Moderate,27231,Urban,Mercedes,Convertible,2017,Standard,4,1,None,Poor,Clear,Moderate,11791,Third-Party,3702,38655
31,3.15,Smooth,13293,Rural,Honda,Hatchback,2006,Standard,4,0,None,Good,Clear,Low,25065,Third-Party,3918,61332
49,2.27,Smooth,22899,Suburban,Ford,Sedan,2006,Basic,3,2,Minor,Poor,Fog,Low,36842,Comprehensive,3163,98572
75,3.9,Smooth,9856,Highway,Tesla,Convertible,2008,Standard,3,0,Major,Poor,Clear,Low,40061,Comprehensive,4993,116192
93,2.81,Smooth,10295,Urban,Chevrolet,Hatchback,2021,Basic,0,2,None,Good,Clear,Low,10837,Pay-As-You-Drive,882,31175
44,2.21,Moderate,25888,Rural,BMW,Coupe,2003,Advanced,1,0,None,Moderate,Clear,Moderate,16275,Third-Party,4796,32853
111,0.84,Moderate,7070,Rural,Honda,Hatchback,2010,Basic,0,0,None,Good,Rain,Low,15522,Comprehensive,4909,33125
95,0.62,Smooth,4566,Rural,Tesla,SUV,2012,Standard,0,2,None,Good,Clear,Low,29861,Third-Party,1115,70084
95,2.77,Smooth,23691,Urban,Honda,SUV,2016,Advanced,1,1,None,Poor,Clear,Moderate,38633,Comprehensive,1690,107546
57,3.55,Smooth,25360,Highway,Honda,Truck,2001,Basic,2,1,None,Good,Snow,Moderate,17444,Third-Party,1117,48180
74,1.87,Moderate,21425,Highway,BMW,Sedan,2008,Standard,3,1,Minor,Good,Clear,High,28444,Third-Party,1026,73521
42,1.46,Moderate,970,Urban,Toyota,Convertible,2010,Standard,1,0,Minor,Good,Rain,Low,36475,Comprehensive,3258,66234
57,3.84,Moderate,25948,Highway,Mercedes,Hatchback,2019,Standard,1,1,None,Moderate,Snow,Moderate,42605,Pay-As-You-Drive,1845,116502
94,3.39,Smooth,5192,Rural,Toyota,Convertible,2017,Basic,3,1,None,Good,Clear,Moderate,18400,Comprehensive,2226,57621
86,2.78,Smooth,5882,Suburban,Chevrolet,Truck,2003,Standard,2,0,None,Moderate,Snow,Low,5445,Third-Party,4943,14221
110,3.75,Moderate,20820,Highway,Mercedes,Hatchback,2004,Standard,4,2,None,Moderate,Clear,High,40617,Pay-As-You-Drive,3416,148449
41,1.56,Moderate,15499,Urban,Toyota,Sedan,2005,Basic,0,2,None,Good,Clear,High,32628,Third-Party,4245,69576
56,3.81,Smooth,6745,Highway,Honda,Hatchback,2014,Advanced,1,0,None,Moderate,Clear,Low,41647,Pay-As-You-Drive,2956,104937
79,2.23,Smooth,5491,Suburban,Tesla,Coupe,2016,Standard,0,2,None,Moderate,Clear,Low,22230,Comprehensive,2709,58126
100,3.15,Smooth,17233,Urban,Tesla,Truck,2006,Basic,4,1,None,Poor,Clear,High,7966,Third-Party,1791,25656
114,0.82,Smooth,1341,Highway,Toyota,Hatchback,2008,Basic,2,1,None,Good,Snow,Low,34174,Pay-As-You-Drive,3592,87349
80,3.81,Smooth,5371,Suburban,Toyota,Sedan,2013,Advanced,1,1,None,Poor,Clear,High,45489,Pay-As-You-Drive,4163,132760
56,2.27,Moderate,6500,Rural,Tesla,Coupe,2010,Standard,2,1,None,Moderate,Clear,Moderate,22570,Pay-As-You-Drive,904,54921
79,2.31,Smooth,1232,Urban,Toyota,Hatchback,2015,Standard,1,1,None,Good,Snow,Low,49938,Comprehensive,3618,126623
85,2.6,Smooth,16086,Rural,Ford,Sedan,2022,Standard,4,2,Minor,Good,Clear,High,30965,Pay-As-You-Drive,2722,97803
65,1.03,Harsh,24580,Rural,Ford,SUV,2008,Standard,1,0,None,Good,Rain,Moderate,32100,Third-Party,4303,60949
115,2.14,Smooth,4813,Suburban,Ford,Sedan,2000,Basic,3,2,None,Good,Clear,Moderate,36588,Third-Party,1924,116817
52,3.16,Moderate,4609,Suburban,Tesla,Hatchback,2019,Basic,4,2,Minor,Good,Clear,Low,30753,Third-Party,3495,92944
98,3.09,Smooth,6996,Rural,Toyota,SUV,2019,Standard,1,0,Minor,Moderate,Snow,High,9437,Pay-As-You-Drive,1068,25366
47,0.94,Smooth,16984,Highway,Mercedes,SUV,2002,Standard,2,2,None,Moderate,Clear,Low,24069,Pay-As-You-Drive,1903,53569
68,3.53,Moderate,10656,Highway,BMW,Sedan,2022,Advanced,3,0,None,Good,Clear,Low,36065,Comprehensive,4924,99116
79,1.46,Moderate,12517,Highway,Ford,Truck,2022,Advanced,2,2,None,Good,Fog,Low,26459,Pay-As-You-Drive,2688,69393
33,3.31,Harsh,3658,Suburban,Mercedes,Convertible,2021,Advanced,0,2,None,Poor,Clear,Low,46238,Comprehensive,4737,115728
107,1.19,Moderate,9826,Suburban,Honda,Truck,2005,Standard,0,0,Minor,Good,Snow,Moderate,40543,Pay-As-You-Drive,3603,88765
99,0.83,Smooth,8879,Highway,BMW,Coupe,2020,Basic,1,1,None,Good,Snow,Moderate,38614,Comprehensive,4031,90027
55,2.56,Smooth,802,Highway,Toyota,Truck,2010,Standard,2,1,None,Poor,Clear,Low,12823,Pay-As-You-Drive,1871,32047
30,1.29,Smooth,4182,Suburban,Honda,Truck,2002,Basic,0,0,Minor,Poor,Clear,High,19314,Comprehensive,2382,30373
87,3.58,Moderate,589,Suburban,Chevrolet,SUV,2000,Advanced,1,0,Major,Moderate,Fog,Low,41834,Pay-As-You-Drive,3611,113778
78,1.31,Smooth,8706,Rural,Tesla,SUV,2012,Standard,1,2,None,Poor,Fog,High,31308,Comprehensive,1422,77575
95,0.93,Smooth,12209,Rural,Ford,SUV,2023,Basic,3,2,None,Good,Snow,Moderate,41695,Comprehensive,2209,113619
73,2.99,Smooth,27021,Highway,Honda,Sedan,2003,Standard,1,2,Major,Good,Clear,High,49765,Third-Party,3937,142111
92,2.81,Moderate,9870,Rural,Tesla,SUV,2006,Advanced,1,2,None,Good,Clear,High,35397,Third-Party,977,105059
64,0.52,Moderate,21943,Highway,Mercedes,Hatchback,2006,Basic,4,0,None,Good,Rain,High,37538,Comprehensive,4243,77496
88,3.19,Moderate,17013,Urban,Toyota,Sedan,2020,Standard,1,1,None,Good,Clear,Low,49347,Third-Party,3580,139702
84,3.6,Smooth,20020,Suburban,Toyota,Convertible,2015,Standard,3,2,Minor,Moderate,Clear,Low,49841,Pay-As-You-Drive,1165,164425
51,1.17,Smooth,17868,Urban,BMW,Coupe,2021,Standard,2,1,Minor,Good,Rain,High,17670,Pay-As-You-Drive,4380,37434
87,2.21,Smooth,27859,Suburban,Ford,Coupe,2002,Basic,4,0,Minor,Good,Clear,High,49116,Comprehensive,4938,131491
70,0.87,Moderate,29950,Rural,Mercedes,Coupe,2018,Basic,2,2,None,Good,Rain,Low,12479,Third-Party,4213,29965
80,2.95,Smooth,4538,Rural,Tesla,Convertible,2023,Standard,4,1,Minor,Good,Clear,High,43214,Pay-As-You-Drive,4538,129851
35,1.6,Smooth,29098,Suburban,Chevrolet,Convertible,2008,Standard,2,1,None,Moderate,Clear,Moderate,46566,Third-Party,1317,97424
67,0.67,Smooth,15973,Suburban,BMW,Truck,2018,Basic,1,0,None,Moderate,Rain,Moderate,42610,Comprehensive,1642,77765
68,0.53,Smooth,27808,Urban,Mercedes,SUV,2008,Standard,4,1,Major,Moderate,Clear,Low,13126,Third-Party,1347,30181
90,1.13,Moderate,3639,Rural,Ford,Sedan,2007,Standard,1,0,None,Moderate,Rain,Low,22527,Pay-As-You-Drive,793,48040
62,2.34,Smooth,22657,Rural,Mercedes,Convertible,2007,Advanced,4,0,Minor,Good,Clear,Low,47631,Comprehensive,4015,119155
56,1.35,Smooth,15437,Rural,Chevrolet,SUV,2011,Standard,2,1,None,Moderate,Clear,Moderate,34428,Third-Party,746,75921
59,1.17,Harsh,1547,Urban,Toyota,Sedan,2023,Standard,2,0,None,Good,Clear,High,26150,Pay-As-You-Drive,4003,51895
111,3.52,Smooth,29772,Urban,Toyota,Truck,2004,Standard,2,2,None,Good,Snow,Low,32601,Third-Party,1065,111046
111,3.95,Smooth,26662,Suburban,Chevrolet,Coupe,2015,Advanced,1,0,None,Good,Clear,Moderate,22411,Pay-As-You-Drive,3029,67490
67,1.63,Smooth,9572,Rural,Mercedes,Convertible,2019,Basic,0,2,None,Poor,Clear,Moderate,41539,Pay-As-You-Drive,1766,98253
59,2.29,Harsh,24001,Highway,Tesla,Coupe,2010,Standard,3,0,None,Good,Rain,High,37871,Third-Party,2944,89532
56,1.34,Smooth,22300,Rural,Tesla,Hatchback,2008,Advanced,4,0,None,Good,Rain,Moderate,37414,Pay-As-You-Drive,3844,82369
68,0.67,Moderate,7414,Urban,Chevrolet,Coupe,2016,Advanced,3,0,None,Poor,Rain,High,44518,Pay-As-You-Drive,2822,90539
76,3.34,Smooth,21423,Urban,Ford,Truck,2001,Standard,2,1,None,Moderate,Clear,Low,26938,Pay-As-You-Drive,4955,77265
64,0.54,Smooth,19149,Urban,BMW,Convertible,2020,Basic,0,0,Major,Poor,Rain,Low,30474,Pay-As-You-Drive,2525,50812
90,2.07,Smooth,23828,Suburban,Chevrolet,Hatchback,2021,Advanced,2,1,Minor,Good,Clear,Low,6797,Third-Party,1846,18124
45,2.24,Moderate,25114,Highway,Chevrolet,Coupe,2021,Standard,4,1,None,Good,Rain,Moderate,30452,Comprehensive,2846,77172
59,0.91,Moderate,3325,Highway,BMW,Hatchback,2009,Advanced,1,1,Minor,Good,Rain,Moderate,46954,Pay-As-You-Drive,1763,94777
79,2.39,Smooth,19928,Highway,Honda,Coupe,2023,Basic,2,1,Minor,Poor,Clear,Moderate,18870,Comprehensive,3867,50102
73,3.2,Moderate,20215,Rural,Ford,Convertible,2004,Basic,3,0,None,Good,Clear,Moderate,21546,Comprehensive,1005,58370
39,2.97,Moderate,20087,Rural,Honda,Truck,2009,Standard,0,1,None,Good,Rain,Low,11996,Pay-As-You-Drive,4697,27215
77,2.14,Moderate,11797,Rural,Toyota,Hatchback,2010,Basic,4,2,None,Moderate,Clear,Low,20835,Comprehensive,3471,62010
40,2.61,Moderate,29177,Rural,BMW,SUV,2023,Basic,1,2,None,Moderate,Rain,Moderate,19396,Third-Party,1956,48227
114,3.47,Harsh,9809,Rural,BMW,Coupe,2004,Standard,2,1,Minor,Poor,Clear,Low,8735,Pay-As-You-Drive,2709,28104
45,3.48,Moderate,5319,Urban,Chevrolet,Hatchback,2008,Advanced,3,1,None,Moderate,Rain,Moderate,48896,Comprehensive,1349,134211
82,2.34,Harsh,20505,Rural,Mercedes,SUV,2013,Standard,1,0,None,Good,Fog,Moderate,33518,Pay-As-You-Drive,1618,79399
79,3.29,Smooth,10404,Rural,Toyota,Coupe,2000,Standard,4,1,None,Poor,Clear,Low,24950,Third-Party,966,76853
61,1.85,Smooth,18886,Urban,Tesla,SUV,2001,Basic,0,2,None,Moderate,Clear,Low,19060,Pay-As-You-Drive,4691,45182
45,2.74,Moderate,3551,Rural,Ford,Truck,2020,Standard,0,2,None,Good,Clear,Low,41388,Third-Party,2991,101828
89,1.64,Smooth,19922,Urban,Mercedes,Convertible,2023,Standard,0,1,Major,Moderate,Rain,Low,23096,Comprehensive,2009,54337
88,2.78,Smooth,21288,Urban,Mercedes,Convertible,2011,Standard,2,1,None,Good,Clear,Low,23342,Comprehensive,760,66033
41,2.13,Moderate,28848,Urban,Toyota,Convertible,2022,Standard,2,2,None,Good,Rain,Moderate,30280,Comprehensive,1976,74951
90,3.25,Smooth,22514,Urban,Chevrolet,Hatchback,2019,Advanced,4,0,Major,Moderate,Fog,Low,24985,Third-Party,4370,73994
88,2.53,Smooth,6918,Rural,Toyota,Truck,2023,Advanced,0,1,None,Good,Rain,High,15522,Pay-As-You-Drive,2111,39834
94,1.39,Smooth,19983,Rural,BMW,SUV,2005,Advanced,3,0,None,Good,Clear,Moderate,13239,Third-Party,3783,32190
50,2.69,Moderate,14353,Urban,Toyota,Coupe,2010,Standard,2,2,None,Good,Clear,Moderate,43454,Pay-As-You-Drive,4831,116830
82,3.96,Smooth,24431,Rural,Toyota,Hatchback,2013,Basic,0,2,None,Good,Fog,Moderate,48306,Third-Party,1118,148489
73,1.45,Harsh,23287,Urban,Tesla,Convertible,2001,Standard,4,2,Major,Good,Snow,Low,9493,Third-Party,3434,26293
57,2.42,Moderate,21832,Rural,Mercedes,Sedan,2008,Advanced,3,0,Major,Good,Clear,Low,17457,Third-Party,3629,41552
83,1.19,Moderate,24519,Urban,Toyota,Hatchback,2021,Basic,1,2,None,Good,Clear,Low,38597,Comprehensive,1700,96072
53,3.95,Smooth,20172,Suburban,Mercedes,SUV,2001,Standard,0,2,None,Poor,Clear,Low,34867,Pay-As-You-Drive,703,98679
72,1.58,Smooth,17809,Urban,Mercedes,SUV,2017,Advanced,2,1,None,Good,Snow,Low,45401,Pay-As-You-Drive,1602,108741
100,2.54,Moderate,12413,Urban,Tesla,Sedan,2012,Standard,1,0,None,Good,Clear,High,9857,Third-Party,1865,25325
56,2.5,Moderate,27048,Highway,Honda,Sedan,2021,Advanced,3,0,None,Good,Clear,Low,25880,Third-Party,511,61914
96,2.11,Moderate,1669,Suburban,BMW,Truck,2014,Standard,3,2,None,Poor,Snow,Low,21334,Comprehensive,3229,64585
61,0.99,Moderate,23839,Highway,Mercedes,Convertible,2020,Basic,3,0,None,Good,Rain,Low,21497,Third-Party,3983,44212
110,0.67,Smooth,12802,Highway,Mercedes,Truck,2008,Advanced,0,0,None,Good,Fog,High,6136,Pay-As-You-Drive,815,12788
79,3.55,Smooth,24348,Urban,Honda,Sedan,2007,Standard,2,0,None,Good,Clear,Moderate,36384,Pay-As-You-Drive,2562,99881
35,1.27,Moderate,20576,Rural,BMW,Coupe,2022,Basic,3,0,Minor,Moderate,Rain,Moderate,37511,Pay-As-You-Drive,1192,71625
104,0.97,Smooth,15991,Highway,Mercedes,Hatchback,2021,Advanced,3,1,Minor,Poor,Clear,Low,29223,Pay-As-You-Drive,1650,76240
87,3.56,Moderate,15582,Rural,Toyota,Convertible,2000,Basic,3,2,None,Good,Snow,Moderate,38964,Comprehensive,3633,129182
62,2.43,Smooth,14056,Urban,Chevrolet,Truck,2018,Standard,0,2,None,Good,Clear,Moderate,43852,Pay-As-You-Drive,3774,110697
70,2.66,Moderate,10466,Rural,Honda,SUV,2008,Standard,2,2,None,Good,Clear,Moderate,42554,Comprehensive,1335,121188
79,1.12,Smooth,29830,Rural,Honda,Sedan,2014,Standard,2,0,None,Moderate,Clear,Moderate,46652,Pay-As-You-Drive,2502,99701
63,1.19,Smooth,26457,Suburban,Honda,SUV,2010,Standard,0,1,None,Good,Fog,Moderate,33822,Third-Party,4338,68421
69,0.8,Moderate,8271,Rural,Chevrolet,Hatchback,2016,Standard,0,2,None,Poor,Clear,High,9702,Pay-As-You-Drive,4210,21112
59,2.12,Moderate,17766,Rural,Ford,Convertible,2016,Standard,4,1,None,Poor,Clear,High,40045,Pay-As-You-Drive,4713,104944
61,2.55,Smooth,21889,Rural,Toyota,Sedan,2003,Basic,4,1,Minor,Good,Clear,Moderate,41531,Third-Party,3911,113989
44,2.78,Moderate,7424,Highway,Tesla,Truck,2011,Standard,1,1,None,Good,Clear,Low,47082,Pay-As-You-Drive,1355,111144
43,1.65,Smooth,29165,Rural,Toyota,Sedan,2006,Standard,4,2,None,Good,Clear,Moderate,23638,Comprehensive,2036,60762
116,1.45,Smooth,27096,Suburban,BMW,Convertible,2016,Advanced,2,1,None,Moderate,Clear,Low,30350,Third-Party,3635,82809
80,3.3,Smooth,17786,Rural,Honda,SUV,2010,Standard,2,0,None,Good,Clear,Low,9963,Pay-As-You-Drive,4612,26821
51,1.02,Harsh,20134,Highway,Mercedes,SUV,2017,Advanced,2,0,None,Good,Clear,Moderate,13820,Pay-As-You-Drive,2315,25972
40,2.8,Smooth,22260,Highway,Ford,Truck,2006,Standard,0,0,Major,Good,Rain,Moderate,5571,Pay-As-You-Drive,1094,11326
85,3.45,Smooth,23562,Urban,BMW,Coupe,2017,Standard,0,0,None,Good,Rain,High,7028,Comprehensive,1873,18066
37,1.94,Smooth,17745,Urban,Tesla,Sedan,2009,Advanced,2,1,Minor,Poor,Snow,Moderate,6053,Third-Party,4892,13281
44,1.74,Smooth,9700,Urban,Ford,Hatchback,2004,Advanced,1,1,Minor,Good,Clear,Low,5846,Comprehensive,3805,12288
37,3.01,Smooth,5142,Rural,BMW,Coupe,2023,Advanced,4,2,None,Poor,Rain,High,46023,Comprehensive,4187,131705
114,1.76,Smooth,9603,Urban,Ford,Coupe,2013,Standard,4,0,None,Moderate,Clear,Moderate,41431,Third-Party,2188,115582
107,1.0,Smooth,15540,Suburban,Mercedes,Coupe,2013,Basic,4,0,None,Moderate,Snow,Moderate,26477,Pay-As-You-Drive,2601,67308
99,2.39,Smooth,13293,Rural,BMW,Hatchback,2022,Standard,1,0,None,Moderate,Clear,High,43320,Pay-As-You-Drive,1786,109317
62,2.75,Harsh,6113,Rural,Toyota,SUV,2017,Advanced,1,0,None,Poor,Fog,Low,41878,Third-Party,1028,96527
86,2.33,Smooth,16687,Highway,Honda,Coupe,2021,Advanced,3,0,None,Good,Clear,Moderate,34534,Comprehensive,2718,89756
57,0.85,Smooth,677,Rural,Toyota,Truck,2023,Standard,0,0,None,Poor,Clear,Low,45734,Pay-As-You-Drive,3954,77126
31,1.79,Moderate,1798,Highway,Honda,Truck,2016,Basic,4,1,Minor,Poor,Clear,Low,16010,Comprehensive,3739,36899
65,2.89,Moderate,10896,Suburban,Chevrolet,Sedan,2009,Standard,2,0,None,Moderate,Clear,Moderate,20051,Third-Party,3587,49425
111,1.41,Moderate,1183,Rural,Mercedes,SUV,2003,Standard,3,1,None,Poor,Clear,Moderate,5027,Third-Party,2390,13964
117,0.99,Moderate,28355,Urban,Toyota,Convertible,2021,Standard,2,0,None,Good,Clear,Low,14842,Comprehensive,2965,35958
62,3.97,Smooth,18672,Highway,Chevrolet,Hatchback,2017,Basic,1,2,None,Poor,Rain,Moderate,48950,Comprehensive,536,147268
111,2.3,Smooth,3960,Highway,Toyota,Coupe,2015,Basic,3,1,None,Good,Clear,Low,43943,Pay-As-You-Drive,4511,131873
40,2.67,Harsh,1905,Rural,Chevrolet,Sedan,2009,Advanced,4,0,Minor,Poor,Snow,Moderate,46397,Third-Party,1762,111395
37,3.83,Smooth,6005,Suburban,Ford,Coupe,2019,Standard,3,1,None,Good,Rain,High,17138,Pay-As-You-Drive,2404,47418
54,0.59,Smooth,10106,Urban,Honda,Hatchback,2014,Advanced,0,0,None,Poor,Rain,Moderate,25982,Pay-As-You-Drive,3011,41512
57,3.81,Smooth,14887,Urban,BMW,Convertible,2001,Advanced,0,2,None,Good,Rain,Low,9145,Comprehensive,1681,25863
83,1.44,Smooth,8790,Suburban,Honda,Sedan,2001,Basic,2,2,None,Poor,Clear,Moderate,8147,Third-Party,2030,21611
62,0.96,Smooth,7612,Rural,Mercedes,Convertible,2006,Standard,3,0,None,Moderate,Snow,High,24150,Pay-As-You-Drive,1611,49687
93,2.17,Moderate,21444,Rural,Toyota,Hatchback,2009,Standard,1,0,None,Good,Clear,High,6495,Pay-As-You-Drive,3614,15706
47,1.98,Smooth,3782,Rural,Chevrolet,Coupe,2003,Standard,1,2,Minor,Good,Clear,Low,9093,Pay-As-You-Drive,924,21702
97,3.68,Smooth,28273,Highway,Toyota,Convertible,2021,Standard,1,1,None,Good,Clear,Low,18436,Pay-As-You-Drive,2662,55849
75,0.93,Smooth,16178,Urban,BMW,Sedan,2000,Standard,0,2,None,Good,Rain,Moderate,34169,Third-Party,1715,77108
55,2.53,Smooth,11089,Rural,Toyota,SUV,2003,Standard,2,2,None,Moderate,Snow,High,5661,Pay-As-You-Drive,2761,15231
97,3.2,Smooth,24571,Suburban,Chevrolet,SUV,2003,Standard,3,0,None,Good,Rain,Low,49452,Third-Party,3542,143821
99,1.55,Harsh,28081,Rural,Honda,Coupe,2022,Advanced,0,1,None,Poor,Snow,Low,49259,Pay-As-You-Drive,3932,118854
108,3.43,Smooth,26589,Highway,Chevrolet,Truck,2015,Standard,4,2,Minor,Moderate,Rain,Low,46139,Third-Party,1109,164089
76,1.78,Smooth,905,Highway,Chevrolet,Hatchback,2001,Standard,4,1,None,Good,Rain,High,45921,Comprehensive,1287,123020
42,0.89,Smooth,539,Suburban,Toyota,Convertible,2017,Standard,4,2,None,Moderate,Rain,Low,44329,Comprehensive,2891,105160
40,0.98,Smooth,18858,Suburban,Chevrolet,Coupe,2009,Standard,0,1,None,Moderate,Fog,Moderate,24221,Third-Party,2360,43080
56,1.04,Moderate,14872,Urban,Ford,Coupe,2023,Standard,2,2,Minor,Moderate,Clear,Low,47452,Comprehensive,2045,110370
78,2.21,Smooth,20391,Urban,Ford,SUV,2000,Basic,2,2,None,Good,Fog,High,31535,Comprehensive,2294,88403
109,3.5,Smooth,15046,Urban,Tesla,Sedan,2014,Standard,4,1,Minor,Good,Clear,Moderate,36599,Comprehensive,4866,123861
73,3.36,Smooth,7957,Rural,Chevrolet,Sedan,2003,Standard,2,0,Major,Moderate,Rain,Low,21419,Pay-As-You-Drive,3002,56707
118,2.4,Moderate,24084,Suburban,BMW,Hatchback,2018,Basic,3,0,Minor,Moderate,Fog,High,21619,Pay-As-You-Drive,1161,62320
34,3.28,Smooth,11523,Urban,Tesla,Sedan,2008,Standard,2,1,Minor,Moderate,Clear,Moderate,13701,Third-Party,3540,34304
103,2.81,Moderate,10481,Highway,Honda,Convertible,2022,Advanced,4,2,None,Good,Fog,Low,15367,Pay-As-You-Drive,1531,51653
36,1.03,Smooth,4601,Suburban,Honda,SUV,2022,Standard,0,1,Major,Moderate,Rain,High,6645,Third-Party,4419,11680
77,0.54,Smooth,23319,Rural,Chevrolet,Truck,2022,Basic,0,1,Major,Poor,Fog,Low,40214,Pay-As-You-Drive,999,79466
39,1.96,Moderate,23315,Rural,Toyota,Convertible,2012,Standard,0,2,Minor,Good,Clear,Low,18541,Comprehensive,2996,41049
86,2.57,Smooth,10785,Rural,Tesla,SUV,2020,Standard,3,2,Minor,Good,Clear,Low,39449,Comprehensive,3965,120657
51,2.75,Smooth,29816,Rural,BMW,Truck,2004,Basic,2,0,None,Poor,Clear,Moderate,9744,Pay-As-You-Drive,1459,22540
104,2.89,Smooth,7303,Suburban,Chevrolet,Sedan,2011,Standard,1,0,None,Moderate,Clear,Moderate,44471,Third-Party,852,119626
100,0.9,Smooth,10295,Highway,Mercedes,Coupe,2021,Standard,0,0,None,Good,Clear,High,26422,Pay-As-You-Drive,994,54385
52,3.7,Smooth,18401,Highway,BMW,Convertible,2001,Basic,0,0,None,Good,Clear,High,34815,Pay-As-You-Drive,4056,82140
44,2.97,Harsh,16646,Rural,Honda,SUV,2020,Standard,1,1,None,Good,Clear,High,33293,Comprehensive,1062,80214
44,1.06,Moderate,12274,Rural,Toyota,Coupe,2019,Standard,1,2,None,Moderate,Clear,High,6704,Pay-As-You-Drive,827,14289
89,1.37,Smooth,6019,Rural,Toyota,Coupe,2000,Advanced,1,0,None,Good,Fog,Moderate,7613,Comprehensive,2717,16621
34,1.98,Smooth,8548,Suburban,Mercedes,Coupe,2019,Advanced,0,2,None,Good,Clear,Low,45966,Third-Party,832,100096
95,1.8,Smooth,27695,Highway,Chevrolet,SUV,2011,Standard,1,2,None,Good,Fog,Moderate,22531,Third-Party,3608,61777
113,3.27,Smooth,4831,Rural,Toyota,Sedan,2016,Basic,4,2,None,Good,Clear,Low,9852,Comprehensive,3116,35067
84,3.47,Moderate,26452,Suburban,Mercedes,SUV,2016,Basic,2,0,None,Good,Clear,Moderate,10126,Pay-As-You-Drive,4591,28036
58,0.58,Smooth,5349,Rural,Ford,Coupe,2003,Standard,2,0,Major,Moderate,Clear,Low,37571,Comprehensive,1276,68696
67,3.21,Smooth,27403,Urban,Mercedes,Hatchback,2001,Standard,2,1,None,Good,Clear,Low,32135,Comprehensive,4107,88750
105,2.26,Smooth,22037,Suburban,Chevrolet,Hatchback,2002,Standard,0,1,None,Poor,Rain,Moderate,15524,Comprehensive,1588,40981
71,3.36,Moderate,29220,Rural,BMW,Truck,2015,Basic,0,0,Minor,Good,Clear,Moderate,33030,Comprehensive,2336,80303
34,2.82,Smooth,20971,Urban,Chevrolet,Hatchback,2007,Standard,0,1,None,Good,Fog,Low,22134,Pay-As-You-Drive,2502,48459
32,1.17,Smooth,2033,Rural,Chevrolet,Hatchback,2007,Advanced,1,2,None,Poor,Clear,Low,11492,Third-Party,3076,23663
75,2.57,Smooth,26944,Suburban,Honda,Hatchback,2015,Standard,0,2,None,Moderate,Fog,Moderate,6604,Comprehensive,4761,17614
80,1.64,Smooth,13146,Rural,BMW,Sedan,2006,Advanced,1,2,None,Good,Clear,Moderate,16546,Comprehensive,663,42644
46,3.61,Smooth,6050,Highway,BMW,Coupe,2020,Standard,1,0,None,Moderate,Fog,Low,34212,Comprehensive,1166,81610
114,0.96,Smooth,15310,Urban,Honda,SUV,2018,Basic,0,1,Major,Good,Clear,Low,48875,Third-Party,789,116762
89,0.69,Moderate,6466,Urban,Toyota,Convertible,2014,Basic,1,0,None,Good,Fog,Low,30001,Third-Party,3013,60448
67,3.76,Moderate,18157,Highway,Honda,Hatchback,2016,Standard,1,2,None,Moderate,Rain,Moderate,29478,Third-Party,1938,88403
82,1.01,Moderate,18759,Rural,Chevrolet,Coupe,2004,Standard,2,1,None,Good,Clear,Moderate,43911,Comprehensive,625,102523
47,3.69,Smooth,6141,Urban,Tesla,SUV,2011,Standard,4,2,None,Good,Snow,Moderate,24635,Pay-As-You-Drive,700,76714
41,1.75,Moderate,9742,Suburban,Ford,Truck,2001,Advanced,3,2,None,Good,Clear,Moderate,36792,Comprehensive,4142,91225
113,1.37,Harsh,11296,Urban,Toyota,Convertible,2000,Standard,4,2,None,Good,Fog,Moderate,32281,Third-Party,3787,99537
33,2.95,Moderate,28592,Suburban,Tesla,Convertible,2021,Advanced,4,0,None,Good,Fog,Moderate,31291,Third-Party,1240,75456
97,0.79,Smooth,12651,Rural,Toyota,SUV,2005,Basic,1,1,Minor,Moderate,Rain,Low,37881,Comprehensive,519,87350
42,2.93,Smooth,699,Suburban,Mercedes,SUV,2018,Standard,4,2,Minor,Moderate,Rain,Low,29838,Pay-As-You-Drive,1402,85991
39,2.11,Smooth,18279,Urban,Ford,Sedan,2007,Basic,0,1,None,Good,Clear,High,18803,Third-Party,3527,38608
30,3.59,Smooth,4112,Suburban,Chevrolet,Convertible,2013,Standard,1,1,Major,Poor,Clear,Low,43223,Pay-As-You-Drive,3798,105757
97,2.07,Moderate,22687,Suburban,Honda,Hatchback,2018,Basic,0,2,Minor,Moderate,Clear,Moderate,49600,Pay-As-You-Drive,3035,135262
79,2.67,Smooth,28593,Rural,Chevrolet,SUV,2015,Standard,3,2,Major,Good,Snow,Moderate,9727,Comprehensive,3868,29421
